Path 6 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.553970012432636	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55484266460241	-47.555715316772186	-47.55658796894196	-47.55746062111174	-47.55833327328151	-47.55920592545129	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
Path 6 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 7 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.553970012432636	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55484266460241	-47.555715316772186	-47.55658796894196	-47.55746062111174	-47.55833327328151	-47.55920592545129	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
Path 7 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 8 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.553970012432636	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55484266460241	-47.555715316772186	-47.55658796894196	-47.55746062111174	-47.55833327328151	-47.55920592545129	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
Path 8 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 9 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.553970012432636	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.55047940375354	-47.55135205592332	-47.55222470809309	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55397001243264	-47.55484266460241	-47.555715316772186	-47.55658796894196	-47.55746062111174	-47.55833327328151	-47.55920592545129	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
Path 9 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 10 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.55920592545129	-47.55833327328151	-47.55746062111174	-47.55658796894196	-47.555715316772186	-47.55484266460241	-47.553970012432636	-47.55309736026287	-47.55222470809309	-47.55135205592332	-47.55047940375354	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.54960675158377	-47.55047940375354	-47.55135205592332	-47.55222470809309	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55309736026287	-47.55397001243264	-47.55484266460241	-47.555715316772186	-47.55658796894196	-47.55746062111174	-47.55833327328151	-47.55920592545129	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
Path 10 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 11 LON	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995	-47.583640186204995
Path 11 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 12 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.58276753403522	-47.583640186204995
Path 12 LAT	23.65683919750708	23.65771290530448	23.658586613101882	23.65946032089928	23.66033402869668	23.66120773649408	23.66208144429148	23.66295515208888	23.66382885988628	23.66470256768368	23.66557627548108	23.66644998327848	23.66732369107588	23.66819739887328	23.66907110667068	23.66994481446808	23.67081852226548	23.67169223006288	23.67256593786028	23.67343964565768	23.67431335345508	23.67518706125248	23.67606076904988	23.67693447684728	23.67780818464468	23.67868189244208	23.67955560023948	23.680429308036878	23.681303015834278	23.68217672363168	23.68305043142908	23.68392413922648	23.68479784702388	23.68567155482128	23.68654526261868	23.68741897041608	23.68829267821348	23.68916638601088	23.69004009380828	23.690913801605678	23.691787509403078	23.692661217200477	23.69353492499788	23.69440863279528	23.69528234059268	23.69615604839008	23.69702975618748	23.69790346398488	23.69877717178228	23.69965087957968	23.70052458737708	23.701398295174478	23.702272002971878	23.703145710769277	23.704019418566677	23.704893126364077	23.70576683416148	23.70664054195888	23.70751424975628	23.70838795755368	23.70926166535108	23.71013537314848	23.71100908094588	23.711882788743278	23.712756496540678	23.713630204338077	23.714503912135477	23.715377619932877	23.716251327730276	23.71712503552768	23.71799874332508	23.71887245112248	23.71974615891988	23.72061986671728	23.721493574514678	23.722367282312078	23.723240990109478	23.724114697906877	23.724988405704277	23.725862113501677	23.726735821299076	23.727609529096476	23.728483236893876	23.72935694469128	23.73023065248868	23.73110436028608	23.731978068083478	23.732851775880878	23.733725483678278	23.734599191475677	23.735472899273077	23.736346607070477	23.737220314867876	23.738094022665276	23.738967730462676
Path 13 LON	-47.583640186204995	-47.58276753403522	-47.581894881865445	-47.58102222969567	-47.580149577525894	-47.57927692535612	-47.578404273186344	-47.57753162101657	-47.57665896884679	-47.57578631667702	-47.57491366450724	-47.57404101233747	-47.57316836016769	-47.57229570799792	-47.57142305582814	-47.570550403658366	-47.56967775148859	-47.568805099318816	-47.56793244714904	-47.567059794979265	-47.56618714280949	-47.565314490639715	-47.56444183846994	-47.563569186300164	-47.56269653413039	-47.56182388196061	-47.56095122979084	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56007857762106	-47.56095122979084	-47.56182388196061	-47.56269653413039	-47.563569186300164	-47.56444183846994	-47.565314490639715	-47.56618714280949	-47.567059794979265	-47.56793244714904	-47.568805099318816	-47.56967775148859	-47.570550403658366	-47.57142305582814	-47.57229570799792	-47.57316836016769	-47.57404101233747	-47.57491366450724	-47.57578631667702	-47.57665896884679	-47.57753162101657	-47.578404273186344	-47.57927692535612	-47.580149577525894	-47.58102222969567	-47.581894881865445	-47.58276753403522	-47.583640186204995
